Time(s),CH1(V)
-4.6932E-05,-2.017232E-01
-4.6931E-05,-2.058272E-01
-4.6931E-05,-2.017232E-01
-4.6931E-05,-2.017232E-01
-4.6931E-05,-2.017232E-01
-4.6931E-05,-2.017232E-01
-4.6931E-05,-2.058272E-01
-4.6931E-05,-2.099313E-01
-4.6931E-05,-2.058272E-01
-4.6931E-05,-1.976192E-01
-4.6931E-05,-1.935151E-01
-4.6930E-05,-1.935151E-01
-4.6930E-05,-1.853070E-01
-4.6930E-05,-1.729949E-01
-4.6930E-05,-1.647868E-01
-4.6930E-05,-1.647868E-01
-4.6930E-05,-1.606828E-01
-4.6930E-05,-1.483707E-01
-4.6930E-05,-1.319545E-01
-4.6930E-05,-1.155384E-01
-4.6930E-05,-9.912219E-02
-4.6929E-05,-8.270603E-02
-4.6929E-05,-5.808179E-02
-4.6929E-05,-3.756158E-02
-4.6929E-05,-1.293735E-02
-4.6929E-05,7.582855E-03
-4.6929E-05,2.810306E-02
-4.6929E-05,4.862326E-02
-4.6929E-05,6.914346E-02
-4.6929E-05,9.376770E-02
-4.6929E-05,1.101839E-01
-4.6928E-05,1.142879E-01
-4.6928E-05,1.307041E-01
-4.6928E-05,1.471202E-01
-4.6928E-05,1.635364E-01
-4.6928E-05,1.717445E-01
-4.6928E-05,1.758485E-01
-4.6928E-05,1.840566E-01
-4.6928E-05,1.922647E-01
-4.6928E-05,2.045768E-01
-4.6928E-05,2.127849E-01
-4.6927E-05,2.209929E-01
-4.6927E-05,2.250970E-01
-4.6927E-05,2.292010E-01
-4.6927E-05,2.292010E-01
-4.6927E-05,2.333051E-01
-4.6927E-05,2.292010E-01
-4.6927E-05,2.250970E-01
-4.6927E-05,2.292010E-01
-4.6927E-05,2.333051E-01
-4.6927E-05,2.333051E-01
-4.6926E-05,2.292010E-01
-4.6926E-05,2.292010E-01
-4.6926E-05,2.333051E-01
-4.6926E-05,2.374091E-01
-4.6926E-05,2.333051E-01
-4.6926E-05,2.292010E-01
-4.6926E-05,2.250970E-01
-4.6926E-05,2.250970E-01
-4.6926E-05,2.209929E-01
-4.6926E-05,2.209929E-01
-4.6925E-05,2.168889E-01
-4.6925E-05,2.086808E-01
-4.6925E-05,2.045768E-01
-4.6925E-05,2.004727E-01
-4.6925E-05,1.963687E-01
-4.6925E-05,1.922647E-01
-4.6925E-05,1.840566E-01
-4.6925E-05,1.758485E-01
-4.6925E-05,1.676404E-01
-4.6925E-05,1.553283E-01
-4.6924E-05,1.471202E-01
-4.6924E-05,1.430162E-01
-4.6924E-05,1.389121E-01
-4.6924E-05,1.266000E-01
-4.6924E-05,1.019758E-01
-4.6924E-05,8.555961E-02
-4.6924E-05,7.735154E-02
-4.6924E-05,6.503942E-02
-4.6924E-05,4.862326E-02
-4.6924E-05,3.220709E-02
-4.6923E-05,1.989498E-02
-4.6923E-05,3.478815E-03
-4.6923E-05,-2.114543E-02
-4.6923E-05,-3.756158E-02
-4.6923E-05,-4.987371E-02
-4.6923E-05,-6.628986E-02
-4.6923E-05,-8.270603E-02
-4.6923E-05,-9.912219E-02
-4.6923E-05,-1.114343E-01
-4.6923E-05,-1.237464E-01
-4.6922E-05,-1.401626E-01
-4.6922E-05,-1.524747E-01
-4.6922E-05,-1.524747E-01
-4.6922E-05,-1.524747E-01
-4.6922E-05,-1.565787E-01
-4.6922E-05,-1.647868E-01
-4.6922E-05,-1.688909E-01
-4.6922E-05,-1.688909E-01
-4.6922E-05,-1.729949E-01
-4.6922E-05,-1.729949E-01
-4.6921E-05,-1.688909E-01
-4.6921E-05,-1.688909E-01
-4.6921E-05,-1.688909E-01
-4.6921E-05,-1.606828E-01
-4.6921E-05,-1.524747E-01
-4.6921E-05,-1.524747E-01
-4.6921E-05,-1.565787E-01
-4.6921E-05,-1.524747E-01
-4.6921E-05,-1.524747E-01
-4.6921E-05,-1.565787E-01
-4.6920E-05,-1.606828E-01
-4.6920E-05,-1.647868E-01
-4.6920E-05,-1.647868E-01
-4.6920E-05,-1.606828E-01
-4.6920E-05,-1.688909E-01
-4.6920E-05,-1.729949E-01
-4.6920E-05,-1.770989E-01
-4.6920E-05,-1.812030E-01
-4.6920E-05,-1.853070E-01
-4.6920E-05,-1.894111E-01
-4.6919E-05,-1.894111E-01
-4.6919E-05,-1.894111E-01
-4.6919E-05,-1.935151E-01
-4.6919E-05,-1.935151E-01
-4.6919E-05,-2.017232E-01
-4.6919E-05,-2.058272E-01
-4.6919E-05,-2.017232E-01
-4.6919E-05,-2.017232E-01
-4.6919E-05,-1.976192E-01
-4.6919E-05,-1.976192E-01
-4.6918E-05,-2.017232E-01
-4.6918E-05,-2.058272E-01
-4.6918E-05,-2.099313E-01
-4.6918E-05,-2.099313E-01
-4.6918E-05,-2.058272E-01
-4.6918E-05,-2.017232E-01
-4.6918E-05,-1.894111E-01
-4.6918E-05,-1.770989E-01
-4.6918E-05,-1.688909E-01
-4.6918E-05,-1.647868E-01
-4.6917E-05,-1.606828E-01
-4.6917E-05,-1.524747E-01
-4.6917E-05,-1.360586E-01
-4.6917E-05,-1.155384E-01
-4.6917E-05,-9.912219E-02
-4.6917E-05,-8.270603E-02
-4.6917E-05,-6.628986E-02
-4.6917E-05,-4.576967E-02
-4.6917E-05,-2.114543E-02
-4.6917E-05,-6.252248E-04
-4.6916E-05,1.579094E-02
-4.6916E-05,3.631113E-02
-4.6916E-05,6.093538E-02
-4.6916E-05,7.735154E-02
-4.6916E-05,8.966365E-02
-4.6916E-05,1.019758E-01
-4.6916E-05,1.183919E-01
-4.6916E-05,1.307041E-01
-4.6916E-05,1.471202E-01
-4.6916E-05,1.594323E-01
-4.6915E-05,1.717445E-01
-4.6915E-05,1.799525E-01
-4.6915E-05,1.881606E-01
-4.6915E-05,1.963687E-01
-4.6915E-05,2.045768E-01
-4.6915E-05,2.127849E-01
-4.6915E-05,2.209929E-01
-4.6915E-05,2.209929E-01
-4.6915E-05,2.292010E-01
-4.6915E-05,2.333051E-01
-4.6914E-05,2.333051E-01
-4.6914E-05,2.374091E-01
-4.6914E-05,2.374091E-01
-4.6914E-05,2.333051E-01
-4.6914E-05,2.292010E-01
-4.6914E-05,2.292010E-01
-4.6914E-05,2.333051E-01
-4.6914E-05,2.292010E-01
-4.6914E-05,2.292010E-01
-4.6914E-05,2.333051E-01
-4.6913E-05,2.333051E-01
-4.6913E-05,2.292010E-01
-4.6913E-05,2.168889E-01
-4.6913E-05,2.168889E-01
-4.6913E-05,2.168889E-01
-4.6913E-05,2.168889E-01
-4.6913E-05,2.127849E-01
-4.6913E-05,2.045768E-01
-4.6913E-05,2.045768E-01
-4.6913E-05,2.045768E-01
-4.6912E-05,2.004727E-01
-4.6912E-05,2.004727E-01
-4.6912E-05,1.881606E-01
-4.6912E-05,1.758485E-01
-4.6912E-05,1.676404E-01
-4.6912E-05,1.594323E-01
-4.6912E-05,1.512243E-01
-4.6912E-05,1.430162E-01
-4.6912E-05,1.307041E-01
-4.6912E-05,1.183919E-01
-4.6911E-05,1.060798E-01
-4.6911E-05,8.966365E-02
-4.6911E-05,6.914346E-02
-4.6911E-05,5.272730E-02
-4.6911E-05,3.631113E-02
-4.6911E-05,2.399901E-02
-4.6911E-05,7.582855E-03
-4.6911E-05,-8.833305E-03
-4.6911E-05,-2.114543E-02
-4.6911E-05,-3.756158E-02
-4.6910E-05,-5.808179E-02
-4.6910E-05,-7.449795E-02
-4.6910E-05,-9.091411E-02
-4.6910E-05,-1.114343E-01
-4.6910E-05,-1.278505E-01
-4.6910E-05,-1.401626E-01
-4.6910E-05,-1.483707E-01
-4.6910E-05,-1.524747E-01
-4.6910E-05,-1.606828E-01
-4.6910E-05,-1.688909E-01
-4.6909E-05,-1.770989E-01
-4.6909E-05,-1.812030E-01
-4.6909E-05,-1.812030E-01
-4.6909E-05,-1.770989E-01
-4.6909E-05,-1.729949E-01
-4.6909E-05,-1.688909E-01
-4.6909E-05,-1.688909E-01
-4.6909E-05,-1.688909E-01
-4.6909E-05,-1.647868E-01
-4.6909E-05,-1.606828E-01
-4.6908E-05,-1.606828E-01
-4.6908E-05,-1.565787E-01
-4.6908E-05,-1.565787E-01
-4.6908E-05,-1.606828E-01
-4.6908E-05,-1.565787E-01
-4.6908E-05,-1.565787E-01
-4.6908E-05,-1.524747E-01
-4.6908E-05,-1.524747E-01
-4.6908E-05,-1.524747E-01
-4.6908E-05,-1.524747E-01
-4.6907E-05,-1.565787E-01
-4.6907E-05,-1.647868E-01
-4.6907E-05,-1.688909E-01
-4.6907E-05,-1.688909E-01
-4.6907E-05,-1.729949E-01
-4.6907E-05,-1.812030E-01
-4.6907E-05,-1.853070E-01
-4.6907E-05,-1.894111E-01
-4.6907E-05,-1.894111E-01
-4.6907E-05,-1.894111E-01
-4.6906E-05,-1.976192E-01
-4.6906E-05,-1.976192E-01
-4.6906E-05,-1.976192E-01
-4.6906E-05,-2.017232E-01
-4.6906E-05,-2.099313E-01
-4.6906E-05,-2.140353E-01
-4.6906E-05,-2.181394E-01
-4.6906E-05,-2.181394E-01
-4.6906E-05,-2.140353E-01
-4.6906E-05,-2.058272E-01
-4.6905E-05,-1.976192E-01
-4.6905E-05,-1.894111E-01
-4.6905E-05,-1.853070E-01
-4.6905E-05,-1.812030E-01
-4.6905E-05,-1.688909E-01
-4.6905E-05,-1.606828E-01
-4.6905E-05,-1.483707E-01
-4.6905E-05,-1.319545E-01
-4.6905E-05,-1.114343E-01
-4.6905E-05,-9.912219E-02
-4.6904E-05,-8.681007E-02
-4.6904E-05,-7.449795E-02
-4.6904E-05,-5.808179E-02
-4.6904E-05,-3.345755E-02
-4.6904E-05,-1.704139E-02
-4.6904E-05,3.478815E-03
-4.6904E-05,2.810306E-02
-4.6904E-05,4.451922E-02
-4.6904E-05,6.093538E-02
-4.6904E-05,7.735154E-02
-4.6903E-05,9.787174E-02
-4.6903E-05,1.183919E-01
-4.6903E-05,1.348081E-01
-4.6903E-05,1.512243E-01
-4.6903E-05,1.635364E-01
-4.6903E-05,1.758485E-01
-4.6903E-05,1.840566E-01
-4.6903E-05,1.922647E-01
-4.6903E-05,1.963687E-01
-4.6903E-05,2.045768E-01
-4.6902E-05,2.168889E-01
-4.6902E-05,2.209929E-01
-4.6902E-05,2.168889E-01
-4.6902E-05,2.209929E-01
-4.6902E-05,2.250970E-01
-4.6902E-05,2.292010E-01
-4.6902E-05,2.333051E-01
-4.6902E-05,2.333051E-01
-4.6902E-05,2.292010E-01
-4.6902E-05,2.250970E-01
-4.6901E-05,2.250970E-01
-4.6901E-05,2.250970E-01
-4.6901E-05,2.209929E-01
-4.6901E-05,2.250970E-01
-4.6901E-05,2.333051E-01
-4.6901E-05,2.333051E-01
-4.6901E-05,2.292010E-01
-4.6901E-05,2.250970E-01
-4.6901E-05,2.209929E-01
-4.6901E-05,2.168889E-01
-4.6900E-05,2.209929E-01
-4.6900E-05,2.209929E-01
-4.6900E-05,2.209929E-01
-4.6900E-05,2.168889E-01
-4.6900E-05,1.963687E-01
-4.6900E-05,1.799525E-01
-4.6900E-05,1.840566E-01
-4.6900E-05,1.840566E-01
-4.6900E-05,1.758485E-01
-4.6900E-05,1.717445E-01
-4.6899E-05,1.717445E-01
-4.6899E-05,1.676404E-01
-4.6899E-05,1.512243E-01
-4.6899E-05,1.430162E-01
-4.6899E-05,1.307041E-01
-4.6899E-05,1.142879E-01
-4.6899E-05,1.019758E-01
-4.6899E-05,8.555961E-02
-4.6899E-05,6.503942E-02
-4.6899E-05,4.862326E-02
-4.6898E-05,2.810306E-02
-4.6898E-05,1.168690E-02
-4.6898E-05,-4.729265E-03
-4.6898E-05,-2.524947E-02
-4.6898E-05,-4.987371E-02
-4.6898E-05,-6.628986E-02
-4.6898E-05,-7.860199E-02
-4.6898E-05,-8.270603E-02
-4.6898E-05,-9.091411E-02
-4.6898E-05,-1.032262E-01
-4.6897E-05,-1.196424E-01
-4.6897E-05,-1.401626E-01
-4.6897E-05,-1.442666E-01
-4.6897E-05,-1.483707E-01
-4.6897E-05,-1.565787E-01
-4.6897E-05,-1.606828E-01
-4.6897E-05,-1.647868E-01
-4.6897E-05,-1.647868E-01
-4.6897E-05,-1.606828E-01
-4.6897E-05,-1.565787E-01
-4.6896E-05,-1.647868E-01
-4.6896E-05,-1.647868E-01
-4.6896E-05,-1.606828E-01
-4.6896E-05,-1.606828E-01
-4.6896E-05,-1.606828E-01
-4.6896E-05,-1.606828E-01
-4.6896E-05,-1.565787E-01
-4.6896E-05,-1.565787E-01
-4.6896E-05,-1.606828E-01
-4.6896E-05,-1.565787E-01
-4.6895E-05,-1.524747E-01
-4.6895E-05,-1.524747E-01
-4.6895E-05,-1.565787E-01
-4.6895E-05,-1.606828E-01
-4.6895E-05,-1.606828E-01
-4.6895E-05,-1.606828E-01
-4.6895E-05,-1.647868E-01
-4.6895E-05,-1.606828E-01
-4.6895E-05,-1.606828E-01
-4.6895E-05,-1.688909E-01
-4.6894E-05,-1.812030E-01
-4.6894E-05,-1.853070E-01
-4.6894E-05,-1.853070E-01
-4.6894E-05,-1.853070E-01
-4.6894E-05,-1.894111E-01
-4.6894E-05,-1.976192E-01
-4.6894E-05,-2.017232E-01
-4.6894E-05,-2.017232E-01
-4.6894E-05,-2.058272E-01
-4.6894E-05,-2.058272E-01
-4.6893E-05,-2.058272E-01
-4.6893E-05,-2.058272E-01
-4.6893E-05,-2.099313E-01
-4.6893E-05,-2.099313E-01
-4.6893E-05,-2.017232E-01
-4.6893E-05,-2.017232E-01
-4.6893E-05,-2.017232E-01
-4.6893E-05,-1.935151E-01
-4.6893E-05,-1.812030E-01
-4.6893E-05,-1.729949E-01
-4.6892E-05,-1.647868E-01
-4.6892E-05,-1.565787E-01
-4.6892E-05,-1.401626E-01
-4.6892E-05,-1.196424E-01
-4.6892E-05,-1.073303E-01
-4.6892E-05,-9.912219E-02
-4.6892E-05,-8.270603E-02
-4.6892E-05,-6.218583E-02
-4.6892E-05,-4.576967E-02
-4.6892E-05,-2.524947E-02
-4.6891E-05,-8.833305E-03
-4.6891E-05,7.582855E-03
-4.6891E-05,2.810306E-02
-4.6891E-05,4.862326E-02
-4.6891E-05,6.914346E-02
-4.6891E-05,8.966365E-02
-4.6891E-05,1.060798E-01
-4.6891E-05,1.224960E-01
-4.6891E-05,1.430162E-01
-4.6891E-05,1.594323E-01
-4.6890E-05,1.717445E-01
-4.6890E-05,1.840566E-01
-4.6890E-05,1.881606E-01
-4.6890E-05,1.922647E-01
-4.6890E-05,2.045768E-01
-4.6890E-05,2.127849E-01
-4.6890E-05,2.127849E-01
-4.6890E-05,2.168889E-01
-4.6890E-05,2.250970E-01
-4.6890E-05,2.250970E-01
-4.6889E-05,2.250970E-01
-4.6889E-05,2.209929E-01
-4.6889E-05,2.209929E-01
-4.6889E-05,2.209929E-01
-4.6889E-05,2.250970E-01
-4.6889E-05,2.292010E-01
-4.6889E-05,2.250970E-01
-4.6889E-05,2.209929E-01
-4.6889E-05,2.250970E-01
-4.6889E-05,2.292010E-01
-4.6888E-05,2.292010E-01
-4.6888E-05,2.292010E-01
-4.6888E-05,2.333051E-01
-4.6888E-05,2.333051E-01
-4.6888E-05,2.333051E-01
-4.6888E-05,2.292010E-01
-4.6888E-05,2.209929E-01
-4.6888E-05,2.127849E-01
-4.6888E-05,2.086808E-01
-4.6888E-05,2.045768E-01
-4.6887E-05,2.045768E-01
-4.6887E-05,1.963687E-01
-4.6887E-05,1.840566E-01
-4.6887E-05,1.799525E-01
-4.6887E-05,1.758485E-01
-4.6887E-05,1.717445E-01
-4.6887E-05,1.676404E-01
-4.6887E-05,1.553283E-01
-4.6887E-05,1.512243E-01
-4.6887E-05,1.389121E-01
-4.6886E-05,1.224960E-01
-4.6886E-05,1.019758E-01
-4.6886E-05,8.555961E-02
-4.6886E-05,6.914346E-02
-4.6886E-05,5.683134E-02
-4.6886E-05,4.041518E-02
-4.6886E-05,1.989498E-02
-4.6886E-05,-4.729265E-03
-4.6886E-05,-2.114543E-02
-4.6886E-05,-2.935351E-02
-4.6885E-05,-4.166562E-02
-4.6885E-05,-5.808179E-02
-4.6885E-05,-7.449795E-02
-4.6885E-05,-8.681007E-02
-4.6885E-05,-1.032262E-01
-4.6885E-05,-1.114343E-01
-4.6885E-05,-1.237464E-01
-4.6885E-05,-1.442666E-01
-4.6885E-05,-1.524747E-01
-4.6885E-05,-1.565787E-01
-4.6884E-05,-1.606828E-01
-4.6884E-05,-1.606828E-01
-4.6884E-05,-1.606828E-01
-4.6884E-05,-1.606828E-01
-4.6884E-05,-1.688909E-01
-4.6884E-05,-1.729949E-01
-4.6884E-05,-1.688909E-01
-4.6884E-05,-1.647868E-01
-4.6884E-05,-1.647868E-01
-4.6884E-05,-1.647868E-01
-4.6883E-05,-1.647868E-01
-4.6883E-05,-1.729949E-01
-4.6883E-05,-1.729949E-01
-4.6883E-05,-1.688909E-01
-4.6883E-05,-1.647868E-01
-4.6883E-05,-1.565787E-01
-4.6883E-05,-1.524747E-01
-4.6883E-05,-1.524747E-01
-4.6883E-05,-1.565787E-01
-4.6883E-05,-1.606828E-01
-4.6882E-05,-1.647868E-01
-4.6882E-05,-1.606828E-01
-4.6882E-05,-1.647868E-01
-4.6882E-05,-1.729949E-01
-4.6882E-05,-1.770989E-01
-4.6882E-05,-1.812030E-01
-4.6882E-05,-1.853070E-01
-4.6882E-05,-1.935151E-01
-4.6882E-05,-1.935151E-01
-4.6882E-05,-1.894111E-01
-4.6881E-05,-1.935151E-01
-4.6881E-05,-1.976192E-01
-4.6881E-05,-2.099313E-01
-4.6881E-05,-2.140353E-01
-4.6881E-05,-2.181394E-01
-4.6881E-05,-2.181394E-01
-4.6881E-05,-2.181394E-01
-4.6881E-05,-2.099313E-01
-4.6881E-05,-2.058272E-01
-4.6881E-05,-2.058272E-01
-4.6880E-05,-2.017232E-01
-4.6880E-05,-1.976192E-01
-4.6880E-05,-1.894111E-01
-4.6880E-05,-1.853070E-01
-4.6880E-05,-1.812030E-01
-4.6880E-05,-1.729949E-01
-4.6880E-05,-1.647868E-01
-4.6880E-05,-1.565787E-01
-4.6880E-05,-1.401626E-01
-4.6880E-05,-1.196424E-01
-4.6879E-05,-1.073303E-01
-4.6879E-05,-9.501815E-02
-4.6879E-05,-8.270603E-02
-4.6879E-05,-6.218583E-02
-4.6879E-05,-3.345755E-02
-4.6879E-05,-1.293735E-02
-4.6879E-05,3.478815E-03
-4.6879E-05,2.810306E-02
-4.6879E-05,5.272730E-02
-4.6879E-05,6.914346E-02
-4.6878E-05,7.735154E-02
-4.6878E-05,9.376770E-02
-4.6878E-05,1.224960E-01
-4.6878E-05,1.430162E-01
-4.6878E-05,1.553283E-01
-4.6878E-05,1.635364E-01
-4.6878E-05,1.717445E-01
-4.6878E-05,1.799525E-01
-4.6878E-05,1.881606E-01
-4.6878E-05,1.963687E-01
-4.6877E-05,2.086808E-01
-4.6877E-05,2.127849E-01
-4.6877E-05,2.168889E-01
-4.6877E-05,2.250970E-01
-4.6877E-05,2.333051E-01
-4.6877E-05,2.333051E-01
-4.6877E-05,2.250970E-01
-4.6877E-05,2.250970E-01
-4.6877E-05,2.333051E-01
-4.6877E-05,2.333051E-01
-4.6876E-05,2.333051E-01
-4.6876E-05,2.333051E-01
-4.6876E-05,2.333051E-01
-4.6876E-05,2.333051E-01
-4.6876E-05,2.333051E-01
-4.6876E-05,2.250970E-01
-4.6876E-05,2.209929E-01
-4.6876E-05,2.250970E-01
-4.6876E-05,2.292010E-01
-4.6876E-05,2.250970E-01
-4.6875E-05,2.250970E-01
-4.6875E-05,2.209929E-01
-4.6875E-05,2.086808E-01
-4.6875E-05,2.004727E-01
-4.6875E-05,2.045768E-01
-4.6875E-05,2.004727E-01
-4.6875E-05,1.922647E-01
-4.6875E-05,1.840566E-01
-4.6875E-05,1.799525E-01
-4.6875E-05,1.758485E-01
-4.6874E-05,1.676404E-01
-4.6874E-05,1.594323E-01
-4.6874E-05,1.553283E-01
-4.6874E-05,1.471202E-01
-4.6874E-05,1.389121E-01
-4.6874E-05,1.307041E-01
-4.6874E-05,1.183919E-01
-4.6874E-05,1.019758E-01
-4.6874E-05,8.145557E-02
-4.6874E-05,6.914346E-02
-4.6873E-05,4.862326E-02
-4.6873E-05,2.810306E-02
-4.6873E-05,1.168690E-02
-4.6873E-05,-8.833305E-03
-4.6873E-05,-2.524947E-02
-4.6873E-05,-3.756158E-02
-4.6873E-05,-5.397775E-02
-4.6873E-05,-7.039391E-02
-4.6873E-05,-8.270603E-02
-4.6873E-05,-9.501815E-02
-4.6872E-05,-1.114343E-01
-4.6872E-05,-1.278505E-01
-4.6872E-05,-1.401626E-01
-4.6872E-05,-1.442666E-01
-4.6872E-05,-1.483707E-01
-4.6872E-05,-1.524747E-01
-4.6872E-05,-1.524747E-01
-4.6872E-05,-1.606828E-01
-4.6872E-05,-1.688909E-01
-4.6872E-05,-1.688909E-01
-4.6871E-05,-1.647868E-01
-4.6871E-05,-1.606828E-01
-4.6871E-05,-1.647868E-01
-4.6871E-05,-1.647868E-01
-4.6871E-05,-1.647868E-01
-4.6871E-05,-1.688909E-01
-4.6871E-05,-1.688909E-01
-4.6871E-05,-1.688909E-01
-4.6871E-05,-1.688909E-01
-4.6871E-05,-1.647868E-01
-4.6870E-05,-1.606828E-01
-4.6870E-05,-1.606828E-01
-4.6870E-05,-1.565787E-01
-4.6870E-05,-1.606828E-01
-4.6870E-05,-1.565787E-01
-4.6870E-05,-1.524747E-01
-4.6870E-05,-1.565787E-01
-4.6870E-05,-1.647868E-01
-4.6870E-05,-1.729949E-01
-4.6870E-05,-1.729949E-01
-4.6869E-05,-1.812030E-01
-4.6869E-05,-1.853070E-01
-4.6869E-05,-1.894111E-01
-4.6869E-05,-1.894111E-01
-4.6869E-05,-1.935151E-01
-4.6869E-05,-2.017232E-01
-4.6869E-05,-2.099313E-01
-4.6869E-05,-2.099313E-01
-4.6869E-05,-2.099313E-01
-4.6869E-05,-2.099313E-01
-4.6868E-05,-2.140353E-01
-4.6868E-05,-2.099313E-01
-4.6868E-05,-2.099313E-01
-4.6868E-05,-2.099313E-01
-4.6868E-05,-2.099313E-01
-4.6868E-05,-2.099313E-01
-4.6868E-05,-2.017232E-01
-4.6868E-05,-2.017232E-01
-4.6868E-05,-2.017232E-01
-4.6868E-05,-1.935151E-01
-4.6867E-05,-1.770989E-01
-4.6867E-05,-1.647868E-01
-4.6867E-05,-1.524747E-01
-4.6867E-05,-1.401626E-01
-4.6867E-05,-1.196424E-01
-4.6867E-05,-1.032262E-01
-4.6867E-05,-9.501815E-02
-4.6867E-05,-7.860199E-02
-4.6867E-05,-5.397775E-02
-4.6867E-05,-2.935351E-02
-4.6866E-05,-1.704139E-02
-4.6866E-05,-8.833305E-03
-4.6866E-05,1.579094E-02
-4.6866E-05,4.041518E-02
-4.6866E-05,6.093538E-02
-4.6866E-05,7.735154E-02
-4.6866E-05,9.787174E-02
-4.6866E-05,1.142879E-01
-4.6866E-05,1.307041E-01
-4.6866E-05,1.430162E-01
-4.6865E-05,1.553283E-01
-4.6865E-05,1.594323E-01
-4.6865E-05,1.635364E-01
-4.6865E-05,1.758485E-01
-4.6865E-05,1.881606E-01
-4.6865E-05,1.963687E-01
-4.6865E-05,2.045768E-01
-4.6865E-05,2.168889E-01
-4.6865E-05,2.250970E-01
-4.6865E-05,2.250970E-01
-4.6864E-05,2.168889E-01
-4.6864E-05,2.250970E-01
-4.6864E-05,2.374091E-01
-4.6864E-05,2.374091E-01
-4.6864E-05,2.333051E-01
-4.6864E-05,2.333051E-01
-4.6864E-05,2.333051E-01
-4.6864E-05,2.292010E-01
-4.6864E-05,2.250970E-01
-4.6864E-05,2.292010E-01
-4.6863E-05,2.250970E-01
-4.6863E-05,2.209929E-01
-4.6863E-05,2.168889E-01
-4.6863E-05,2.168889E-01
-4.6863E-05,2.209929E-01
-4.6863E-05,2.209929E-01
-4.6863E-05,2.127849E-01
-4.6863E-05,2.168889E-01
-4.6863E-05,2.168889E-01
-4.6863E-05,2.127849E-01
-4.6862E-05,2.086808E-01
-4.6862E-05,2.086808E-01
-4.6862E-05,2.004727E-01
-4.6862E-05,1.922647E-01
-4.6862E-05,1.840566E-01
-4.6862E-05,1.799525E-01
-4.6862E-05,1.758485E-01
-4.6862E-05,1.676404E-01
-4.6862E-05,1.471202E-01
-4.6862E-05,1.348081E-01
-4.6861E-05,1.266000E-01
-4.6861E-05,1.183919E-01
-4.6861E-05,1.101839E-01
-4.6861E-05,9.376770E-02
-4.6861E-05,7.324750E-02
-4.6861E-05,5.272730E-02
-4.6861E-05,2.810306E-02
-4.6861E-05,1.168690E-02
-4.6861E-05,-4.729265E-03
-4.6861E-05,-1.704139E-02
-4.6860E-05,-3.345755E-02
-4.6860E-05,-4.987371E-02
-4.6860E-05,-6.628986E-02
-4.6860E-05,-7.860199E-02
-4.6860E-05,-9.501815E-02
-4.6860E-05,-1.073303E-01
-4.6860E-05,-1.114343E-01
-4.6860E-05,-1.237464E-01
-4.6860E-05,-1.360586E-01
-4.6860E-05,-1.442666E-01
-4.6859E-05,-1.565787E-01
-4.6859E-05,-1.688909E-01
-4.6859E-05,-1.729949E-01
-4.6859E-05,-1.688909E-01
-4.6859E-05,-1.647868E-01
-4.6859E-05,-1.647868E-01
-4.6859E-05,-1.688909E-01
-4.6859E-05,-1.606828E-01
-4.6859E-05,-1.565787E-01
-4.6859E-05,-1.565787E-01
-4.6858E-05,-1.565787E-01
-4.6858E-05,-1.565787E-01
-4.6858E-05,-1.565787E-01
-4.6858E-05,-1.524747E-01
-4.6858E-05,-1.606828E-01
-4.6858E-05,-1.647868E-01
-4.6858E-05,-1.606828E-01
-4.6858E-05,-1.606828E-01
-4.6858E-05,-1.647868E-01
-4.6858E-05,-1.606828E-01
-4.6857E-05,-1.647868E-01
-4.6857E-05,-1.688909E-01
-4.6857E-05,-1.688909E-01
-4.6857E-05,-1.647868E-01
-4.6857E-05,-1.565787E-01
-4.6857E-05,-1.606828E-01
-4.6857E-05,-1.770989E-01
-4.6857E-05,-1.894111E-01
-4.6857E-05,-1.894111E-01
-4.6857E-05,-1.894111E-01
-4.6856E-05,-1.935151E-01
-4.6856E-05,-1.935151E-01
-4.6856E-05,-1.976192E-01
-4.6856E-05,-1.976192E-01
-4.6856E-05,-1.935151E-01
-4.6856E-05,-1.976192E-01
-4.6856E-05,-2.058272E-01
-4.6856E-05,-2.099313E-01
-4.6856E-05,-2.099313E-01
-4.6856E-05,-2.058272E-01
-4.6855E-05,-1.976192E-01
-4.6855E-05,-1.976192E-01
-4.6855E-05,-1.976192E-01
-4.6855E-05,-1.935151E-01
-4.6855E-05,-1.853070E-01
-4.6855E-05,-1.770989E-01
-4.6855E-05,-1.688909E-01
-4.6855E-05,-1.565787E-01
-4.6855E-05,-1.442666E-01
-4.6855E-05,-1.319545E-01
-4.6854E-05,-1.155384E-01
-4.6854E-05,-9.501815E-02
-4.6854E-05,-7.449795E-02
-4.6854E-05,-5.808179E-02
-4.6854E-05,-4.987371E-02
-4.6854E-05,-3.345755E-02
-4.6854E-05,-1.293735E-02
-4.6854E-05,7.582855E-03
-4.6854E-05,2.810306E-02
-4.6854E-05,4.451922E-02
-4.6853E-05,6.093538E-02
-4.6853E-05,7.735154E-02
-4.6853E-05,9.376770E-02
-4.6853E-05,1.142879E-01
-4.6853E-05,1.348081E-01
-4.6853E-05,1.430162E-01
-4.6853E-05,1.594323E-01
-4.6853E-05,1.758485E-01
-4.6853E-05,1.840566E-01
-4.6853E-05,1.922647E-01
-4.6852E-05,2.004727E-01
-4.6852E-05,2.045768E-01
-4.6852E-05,2.168889E-01
-4.6852E-05,2.209929E-01
-4.6852E-05,2.209929E-01
-4.6852E-05,2.250970E-01
