LECROYWR640Zi,60762,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,19-Jun-2025 15:10:30,0                 
Time,Ampl
-5.88539821e-006,0.00035319
-5.88534821e-006,0.000336914
-5.88529821e-006,0.00032959
-5.88524821e-006,0.000336914
-5.88519821e-006,0.000354818
-5.88514821e-006,0.000369873
-5.88509821e-006,0.000380859
-5.88504821e-006,0.000396729
-5.88499821e-006,0.000417074
-5.88494821e-006,0.000435384
-5.88489821e-006,0.000441081
-5.88484821e-006,0.000411377
-5.88479821e-006,0.000333252
-5.88474821e-006,0.000213216
-5.88469821e-006,7.64974e-005
-5.88464821e-006,-4.35384e-005
-5.88459821e-006,-0.000123698
-5.88454821e-006,-0.000165609
-5.88449821e-006,-0.000185547
-5.88444821e-006,-0.000201823
-5.88439821e-006,-0.000213623
-5.88434821e-006,-0.00020874
-5.88429821e-006,-0.000173747
-5.88424821e-006,-0.000111898
-5.88419821e-006,-3.45866e-005
-5.88414821e-006,5.41178e-005
-5.88409821e-006,0.000137126
-5.88404821e-006,0.000192871
-5.88399821e-006,0.00022054
-5.88394821e-006,0.000234375
-5.88389821e-006,0.000248617
-5.88384821e-006,0.000275065
-5.88379821e-006,0.000316976
-5.88374821e-006,0.000354411
-5.88369821e-006,0.000369466
-5.88364821e-006,0.00037028
-5.88359821e-006,0.000373535
-5.88354821e-006,0.000382487
-5.88349821e-006,0.000383301
-5.88344821e-006,0.000366618
-5.88339821e-006,0.000339355
-5.88334821e-006,0.000307617
-5.88329821e-006,0.000266113
-5.88324821e-006,0.000208333
-5.88319821e-006,0.000139974
-5.88314821e-006,6.42904e-005
-5.88309821e-006,-1.91243e-005
-5.88304821e-006,-0.000100505
-5.88299821e-006,-0.000157471
-5.88294821e-006,-0.000183105
-5.88289821e-006,-0.000193278
-5.88284821e-006,-0.000194906
-5.88279821e-006,-0.000183105
-5.88274821e-006,-0.000163167
-5.88269821e-006,-0.000161133
-5.88264821e-006,-0.000196533
-5.88259821e-006,-0.00024821
-5.88254821e-006,-0.000294189
-5.88249821e-006,-0.000328369
-5.88244821e-006,-0.000345866
-5.88239821e-006,-0.000343018
-5.88234821e-006,-0.000321452
-5.88229821e-006,-0.000276693
-5.88224821e-006,-0.000201416
-5.88219821e-006,-0.000106608
-5.88214821e-006,-2.40072e-005
-5.88209821e-006,2.31934e-005
-5.88204821e-006,3.98763e-005
-5.88199821e-006,3.01107e-005
-5.88194821e-006,-9.35872e-006
-5.88189821e-006,-6.87663e-005
-5.88184821e-006,-0.000131836
-5.88179821e-006,-0.000188802
-5.88174821e-006,-0.000241699
-5.88169821e-006,-0.000287679
-5.88164821e-006,-0.000317383
-5.88159821e-006,-0.00032959
-5.88154821e-006,-0.000335693
-5.88149821e-006,-0.000347493
-5.88144821e-006,-0.000360514
-5.88139821e-006,-0.000367432
-5.88134821e-006,-0.000378825
-5.88129821e-006,-0.000409342
-5.88124821e-006,-0.000452881
-5.88119821e-006,-0.000481364
-5.88114821e-006,-0.000482992
-5.88109821e-006,-0.000471191
-5.88104821e-006,-0.000455322
-5.88099821e-006,-0.000444743
-5.88094821e-006,-0.000434977
-5.88089821e-006,-0.000417887
